Price(VND),Acreage,Area,Bedrooms,Floors,Parking,Address,District
6700000000.0,95,"7,4x13m",0,,1,"Đường Bưng Ông Thoàn, Phường Long Trường, Hồ Chí Minh",TP Thủ Đức
10500000000.0,150,"5,8x26m",0,,0,"Đường Bưng Ông Thoàn, Phường Long Trường, Hồ Chí Minh",TP Thủ Đức
4200000000.0,32,4x8m,2,1.0,0,"Đường Gò Dầu, Phường Phú Thọ Hòa, Hồ Chí Minh",Quận Tân Phú
9170000000.0,80,4x20m,4,4.0,1,"Đường Nguyễn Dữ, Phường Phú Thọ Hòa, Hồ Chí Minh",Quận Tân Phú
2100000000.0,12,3x4m,1,1.0,1,"Đường Nguyễn Quang Diêu, Phường Phú Thọ Hòa, Hồ Chí Minh",Quận Tân Phú
5100000000.0,76,"4x18,5m",2,,1,"Đường Hương lộ 2, Phường Bình Tân, Hồ Chí Minh",Phường Bình Tân
4480000000.0,45,3x15m,2,1.0,1,"Đường Số 3, Phường Bình Hưng Hòa, Hồ Chí Minh",Quận Bình Tân
5950000000.0,51,4x14m,3,4.0,1,"Đường Số 2, Phường Bình Hưng Hòa, Hồ Chí Minh",Quận Bình Tân
4990000000.0,64,"4,5x14m",3,1.0,0,"Đường D9, Phường Tây Thạnh, Hồ Chí Minh",Quận Tân Phú
9800000000.0,72,4x18m,4,4.0,1,"Đường Tân Hòa Đông, Phường Bình Trị Đông, Hồ Chí Minh",Quận Bình Tân
5150000000.0,56,5x12m,2,1.0,0,"Đường Đoàn Giỏi, Phường Tân Sơn Nhì, Hồ Chí Minh",Quận Tân Phú
15000000000.0,100,"4,5x22m",8,3.0,0,"Đường Dương Quảng Hàm, Phường An Nhơn, Hồ Chí Minh",Phường An Nhơn
9500000000.0,68,4x16m,3,2.0,0,"Đường Dương Quảng Hàm, Phường An Nhơn, Hồ Chí Minh",Phường An Nhơn
17500000000.0,128,8x16m,1,1.0,0,"Đường Phạm Huy Thông, Phường An Nhơn, Hồ Chí Minh",Phường An Nhơn
17000000000.0,140,4x18m,3,1.0,0,"Đường Nguyễn Oanh, Phường Gò Vấp, Hồ Chí Minh",Phường Gò Vấp
9800000000.0,90,6x15m,4,2.0,0,"Đường Số 9, Phường Thông Tây Hội, Hồ Chí Minh",Phường Thông Tây Hội
12500000000.0,70,4x20m,4,3.0,0,"Đường Thống Nhất, Phường Gò Vấp, Hồ Chí Minh",Phường Gò Vấp
13900000000.0,104,8x16m,2,1.0,0,"Đường Thống Nhất, Phường Gò Vấp, Hồ Chí Minh",Phường Gò Vấp
17900000000.0,129,8x16m,2,1.0,0,"Đường Dương Quảng Hàm, Phường An Nhơn, Hồ Chí Minh",Phường An Nhơn
16000000000.0,105,7x15m,3,1.0,0,"Đường Lê Đức Thọ, Phường An Nhơn, Hồ Chí Minh",Phường An Nhơn
9700000000.0,75,"5,5x16m",5,3.0,0,"Đường Nguyễn Văn Lượng, Phường Gò Vấp, Hồ Chí Minh",Phường Gò Vấp
16500000000.0,129,7x20m,6,3.0,0,"Đường Lê Văn Thọ, Phường Thông Tây Hội, Hồ Chí Minh",Phường Thông Tây Hội
9700000000.0,95,5x20m,6,1.0,0,"Đường Dương Quảng Hàm, Phường An Nhơn, Hồ Chí Minh",Phường An Nhơn
12900000000.0,100,"5,2x20m",6,2.0,0,"Đường Dương Quảng Hàm, Phường An Nhơn, Hồ Chí Minh",Phường An Nhơn
13500000000.0,97,6x17m,3,1.0,0,"Đường Dương Quảng Hàm, Phường An Nhơn, Hồ Chí Minh",Phường An Nhơn
15000000000.0,80,5x18m,3,1.0,0,"Đường Lê Đức Thọ, Phường Hạnh Thông, Hồ Chí Minh",Phường Hạnh Thông
13500000000.0,112,"5,3x23m",5,2.0,0,"Đường Nguyễn Văn Lượng, Phường An Hội Đông, Hồ Chí Minh",Phường An Hội Đông
13500000000.0,110,"5,2x20m",7,1.0,0,"Đường Dương Quảng Hàm, Phường An Nhơn, Hồ Chí Minh",Phường An Nhơn
15500000000.0,110,"6,2x22m",6,1.0,0,"Đường Lê Thị Hồng, Phường Gò Vấp, Hồ Chí Minh",Phường Gò Vấp
12500000000.0,100,6x20m,3,1.0,0,"Đường Dương Quảng Hàm, Phường An Nhơn, Hồ Chí Minh",Phường An Nhơn
15500000000.0,105,7x15m,6,5.0,0,"Đường Phạm Huy Thông, Phường Hạnh Thông, Hồ Chí Minh",Phường Hạnh Thông
15900000000.0,110,6x20m,7,1.0,0,"Đường Lê Thị Hồng, Phường Gò Vấp, Hồ Chí Minh",Phường Gò Vấp
14500000000.0,80,5x16m,4,3.0,0,"Đường Lê Đức Thọ, Phường An Nhơn, Hồ Chí Minh",Phường An Nhơn
21500000000.0,80,5x17m,5,4.0,0,"Đường Phạm Huy Thông, Phường An Nhơn, Hồ Chí Minh",Phường An Nhơn
17500000000.0,82,5x18m,4,3.0,0,"Đường Phạm Huy Thông, Phường Hạnh Thông, Hồ Chí Minh",Phường Hạnh Thông
12500000000.0,100,"4,6x22m",4,3.0,0,"Đường Lê Đức Thọ, Phường An Hội Đông, Hồ Chí Minh",Phường An Hội Đông
17500000000.0,100,6x18m,3,1.0,0,"Đường Dương Quảng Hàm, Phường An Nhơn, Hồ Chí Minh",Phường An Nhơn
11500000000.0,75,5x15m,2,1.0,0,"Đường Nguyễn Kiệm, Phường Hạnh Thông, Hồ Chí Minh",Phường Hạnh Thông
14000000000.0,146,10x15m,1,1.0,0,"Đường Lê Đức Thọ, Phường Gò Vấp, Hồ Chí Minh",Phường Gò Vấp
37500000000.0,200,8x25m,6,5.0,0,"Đường Lê Đức Thọ, Phường Hạnh Thông, Hồ Chí Minh",Phường Hạnh Thông
18500000000.0,100,"5,5x18m",5,3.0,0,"Đường Trần Thị Nghĩ, Phường Hạnh Thông, Hồ Chí Minh",Phường Hạnh Thông
16000000000.0,90,5x20m,1,1.0,0,"Đường Phạm Huy Thông, Phường An Nhơn, Hồ Chí Minh",Phường An Nhơn
15900000000.0,90,5x20m,1,1.0,0,"Đường Dương Quảng Hàm, Phường An Nhơn, Hồ Chí Minh",Phường An Nhơn
15500000000.0,105,7x15m,3,1.0,0,"Đường Lê Đức Thọ, Phường An Nhơn, Hồ Chí Minh",Phường An Nhơn
9900000000.0,100,5x20m,6,1.0,0,"Đường Dương Quảng Hàm, Phường An Nhơn, Hồ Chí Minh",Phường An Nhơn
17900000000.0,190,"8,6x25m",5,,0,"Đường Quang Trung, Phường Thông Tây Hội, Hồ Chí Minh",Phường Thông Tây Hội
15900000000.0,100,"6,2x18m",7,1.0,0,"Đường An Nhơn, Phường Gò Vấp, Hồ Chí Minh",Phường Gò Vấp
5900000000.0,51,"4,2x12m",3,4.0,1,"Đường Trường Lưu, Phường Long Trường, Hồ Chí Minh",TP Thủ Đức
7500000000.0,78,4x20m,4,1.0,1,"Đường số 7, Phường Tam Bình, Hồ Chí Minh",TP Thủ Đức
8300000000.0,53,"4x13,4m",4,4.0,1,"Đường Số 10, Phường Linh Xuân, Hồ Chí Minh",TP Thủ Đức
11800000000.0,68,nan,2,1.0,1,"Đường Kha Vạn Cân, Phường Linh Xuân, Hồ Chí Minh",TP Thủ Đức
15500000000.0,102,"6x17,4m",2,1.0,1,"Đường Số 5, Phường Thủ Đức, Hồ Chí Minh",TP Thủ Đức
14790000000.0,88,"8,3x12m",3,2.0,1,"Đường Ngô Quyền, Phường Tăng Nhơn Phú, Hồ Chí Minh",Phường Tăng Nhơn Phú
21000000000.0,210,"5,7x37m",6,,1,"Đường Dương Văn Cam, Phường Linh Xuân, Hồ Chí Minh",TP Thủ Đức
7900000000.0,67,4x16m,4,3.0,0,"Đường Số 4, Phường Hiệp Bình, Hồ Chí Minh",TP Thủ Đức
38000000000.0,986,20x52m,6,1.0,0,"Đường Số 6, Phường Tam Bình, Hồ Chí Minh",TP Thủ Đức
6500000000.0,55,"5,5x10m",4,3.0,1,"Quốc Lộ 13, Phường Hiệp Bình, Hồ Chí Minh",TP Thủ Đức
11500000000.0,240,8x30m,8,1.0,0,"Đường Số 35, Phường Hiệp Bình, Hồ Chí Minh",TP Thủ Đức
5700000000.0,60,"4,5x13m",4,3.0,0,"Đường Số 6, Phường Linh Xuân, Hồ Chí Minh",TP Thủ Đức
9500000000.0,78,"5,5x16m",4,3.0,1,"Đường Bình Phú, Phường Tam Bình, Hồ Chí Minh",TP Thủ Đức
23000000000.0,150,"5,5x27m",4,2.0,1,"Đường Chu Mạnh Trinh, Phường Thủ Đức, Hồ Chí Minh",TP Thủ Đức
16000000000.0,120,7x17m,6,2.0,1,"Đường số 12, Phường Hiệp Bình, Hồ Chí Minh",TP Thủ Đức
21600000000.0,162,"5,3x29m",4,2.0,1,"Đường Số 20, Phường Hiệp Bình, Hồ Chí Minh",TP Thủ Đức
1750000000.0,82,4x21m,2,,0,"Đường Số 4, Phường Linh Xuân, Hồ Chí Minh",TP Thủ Đức
12500000000.0,66,"4,8x14m",8,4.0,1,"Đường Số 6, Phường Hiệp Bình, Hồ Chí Minh",TP Thủ Đức
12000000000.0,106,4x27m,3,2.0,1,"Đường Số 4, Phường Linh Xuân, Hồ Chí Minh",TP Thủ Đức
22500000000.0,216,nan,2,,0,"Đường Số 10, Phường Tam Bình, Hồ Chí Minh",TP Thủ Đức
6800000000.0,80,4x29m,2,1.0,1,"Đường Số 2, Phường Thủ Đức, Hồ Chí Minh",TP Thủ Đức
12000000000.0,106,5x21m,2,1.0,1,"Đường số 12, Phường Thủ Đức, Hồ Chí Minh",TP Thủ Đức
19550000000.0,123,7x18m,4,3.0,1,"Đường Số 10, Phường Hiệp Bình, Hồ Chí Minh",TP Thủ Đức
6900000000.0,66,"3,3x20m",3,1.0,0,"Đường Số 5, Phường Linh Xuân, Hồ Chí Minh",TP Thủ Đức
12500000000.0,137,7x20m,2,1.0,0,"Đường Số 38, Phường Hiệp Bình, Hồ Chí Minh",TP Thủ Đức
7350000000.0,60,"4,5x14m",3,2.0,1,"Đường Số 10, Phường Linh Xuân, Hồ Chí Minh",TP Thủ Đức
9200000000.0,76,4x19m,3,3.0,1,"Quốc Lộ 13, Phường Hiệp Bình, Hồ Chí Minh",TP Thủ Đức
6100000000.0,52,4x13m,4,3.0,1,"Đường số 36, Phường Hiệp Bình, Hồ Chí Minh",TP Thủ Đức
4900000000.0,63,4x16m,5,,0,"Đường Số 49, Phường Hiệp Bình, Hồ Chí Minh",TP Thủ Đức
9000000000.0,115,2x22m,2,,0,"Đường số 32, Phường Hiệp Bình, Hồ Chí Minh",TP Thủ Đức
18000000000.0,310,8x36m,4,1.0,1,"Đường Tô Ngọc Vân, Phường Hiệp Bình, Hồ Chí Minh",TP Thủ Đức
4300000000.0,66,6x11m,3,,0,"Đường số 36, Phường Hiệp Bình, Hồ Chí Minh",TP Thủ Đức
8800000000.0,106,"6,5x16m",3,2.0,0,"Đường số 27, Phường Hiệp Bình, Hồ Chí Minh",TP Thủ Đức
5700000000.0,90,"5,3x16m",3,,0,"Đường Số 2, Phường Tam Bình, Hồ Chí Minh",TP Thủ Đức
7400000000.0,80,4x23m,3,2.0,1,"Đường Gò Dưa, Phường Tam Bình, Hồ Chí Minh",TP Thủ Đức
11200000000.0,114,8x14m,3,1.0,1,"Đường Số 4, Phường Thủ Đức, Hồ Chí Minh",TP Thủ Đức
19700000000.0,360,"7,3x50m",3,1.0,1,"Đường Số 9, Phường Linh Xuân, Hồ Chí Minh",TP Thủ Đức
9500000000.0,85,"9,4x10,5m",8,3.0,1,"Đường Lê Văn Chí, Phường Linh Xuân, Hồ Chí Minh",TP Thủ Đức
13500000000.0,153,8x19m,1,,0,"Đường Số 23, Phường Hiệp Bình, Hồ Chí Minh",TP Thủ Đức
70000000000.0,1130,15x71m,0,,0,"Đường Số 3, Phường Hiệp Bình, Hồ Chí Minh",TP Thủ Đức
75000000000.0,2144,20x110m,0,,0,"Đường số 32, Phường Hiệp Bình, Hồ Chí Minh",TP Thủ Đức
7100000000.0,88,"4,4x20m",0,,0,"Đường số 12, Phường Thủ Đức, Hồ Chí Minh",TP Thủ Đức
6200000000.0,100,5x20m,0,,0,"Đường Lý Tế Xuyên, Phường Hiệp Bình, Hồ Chí Minh",TP Thủ Đức
8000000000.0,90,"4,5x20m",2,,0,"Đường Số 10, Phường Hiệp Bình, Hồ Chí Minh",TP Thủ Đức
3550000000.0,25,"3x8,5m",2,2.0,0,"Đường Lê Văn Sỹ, Phường Nhiêu Lộc, Hồ Chí Minh",Phường Nhiêu Lộc
4000000000.0,36,4x9m,2,2.0,0,"Đường Đỗ Xuân Hợp, Phường Phước Long, Hồ Chí Minh",Phường Phước Long
40450000000.0,216,8x27m,4,2.0,1,"Đường Tân Kỳ Tân Quý, Phường Bình Hưng Hòa, Hồ Chí Minh",Quận Bình Tân
6900000000.0,72,4x18m,4,4.0,1,"Đường Phú Thọ Hòa, Phường Phú Thọ Hòa, Hồ Chí Minh",Quận Tân Phú
6960000000.0,95,5x19m,4,2.0,0,"Đường Lê Văn Khương, Phường Tân Thới Hiệp, Hồ Chí Minh",Quận 12
5250000000.0,40,3x13m,3,2.0,1,"Đường Nguyễn Sơn, Phường Phú Thọ Hòa, Hồ Chí Minh",Quận Tân Phú
12500000000.0,52,"3,5x15m",2,2.0,0,"Đường An Điềm, Phường Chợ Lớn, Hồ Chí Minh",Phường Chợ Lớn
7000000000.0,80,nan,1,1.0,0,"Đường Trần Quang Diệu, Phường Nhiêu Lộc, Hồ Chí Minh",Phường Nhiêu Lộc
23000000000.0,80,4x20m,4,2.0,1,"Đường Nghĩa Thục, Phường An Đông, Hồ Chí Minh",Phường An Đông
8500000000.0,90,nan,3,2.0,1,"Đường Huỳnh Tấn Phát, Phường Phú Thuận, Hồ Chí Minh",Quận 7
6420000000.0,71,"5,5x13m",3,2.0,1,"Đường Trần Văn Ơn, Phường Tân Sơn Nhì, Hồ Chí Minh",Quận Tân Phú
11400000000.0,132,12x11m,5,4.0,1,"Đường Nguyễn Ảnh Thủ, Phường Tân Thới Hiệp, Hồ Chí Minh",Quận 12
6870000000.0,56,4x14m,3,3.0,1,"Đường Tân Kỳ Tân Quý, Phường Tân Sơn Nhì, Hồ Chí Minh",Quận Tân Phú
75000000000.0,716,24x33m,3,2.0,0,"Đường Lê Quý Đôn, Phường Thủ Đức, Hồ Chí Minh",TP Thủ Đức
5750000000.0,40,"3,5x11m",4,4.0,1,"Đường Lê Trọng Tấn, Phường Tây Thạnh, Hồ Chí Minh",Quận Tân Phú
21500000000.0,65,"4,2x15,47m",6,3.0,1,"Đường Lê Hồng Phong, Phường Vườn Lài, Hồ Chí Minh",Phường Vườn Lài
7000000000.0,72,4x18m,5,4.0,0,"Đường Số 11, Phường Bình Hưng Hòa, Hồ Chí Minh",Quận Bình Tân
7400000000.0,58,4x15m,5,4.0,0,"Đường Bến Phú Định, Phường Phú Định, Hồ Chí Minh",Phường Phú Định
6170000000.0,84,4x21m,3,3.0,1,"Đường Bình Trị Đông, Phường An Lạc, Hồ Chí Minh",Quận Bình Tân
6470000000.0,48,4x12m,2,2.0,1,"Đường Lê Đình Thám, Phường Tân Sơn Nhì, Hồ Chí Minh",Quận Tân Phú
3580000000.0,34,"3,3x11m",2,2.0,1,"Đường Trần Thủ Độ, Phường Phú Thạnh, Hồ Chí Minh",Quận Tân Phú
18000000000.0,83,"5,3x15,5m",6,3.0,1,"Đường Thích Quảng Đức, Phường Đức Nhuận, Hồ Chí Minh",Phường Đức Nhuận
6080000000.0,64,4x16m,2,1.0,1,"Đường Hương lộ 2, Phường Bình Trị Đông, Hồ Chí Minh",Quận Bình Tân
8500000000.0,96,4x24m,4,2.0,1,"Đường số 109, Phường Phước Long, Hồ Chí Minh",Phường Phước Long
7900000000.0,140,"4,5x35m",6,1.0,0,"Đường Nguyễn Sỹ Sách, Phường Tân Sơn, Hồ Chí Minh",Phường Tân Sơn
4100000000.0,64,4x16m,3,2.0,1,"Đường Thạnh Xuân 25, Phường Thới An, Hồ Chí Minh",Quận 12
7350000000.0,42,"4,2x10m",2,,0,"Đường Số 8, Phường Thông Tây Hội, Hồ Chí Minh",Phường Thông Tây Hội
74000000000.0,990,14x70m,5,2.0,1,"Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Hồ Chí Minh",Quận 12
7680000000.0,60,4x18m,4,2.0,0,"Đường Thống Nhất, Phường An Hội Đông, Hồ Chí Minh",Phường An Hội Đông
11999999000.0,138,4x36m,0,,1,"Đường Đặng Thúc Vịnh, Xã Đông Thạnh, Hồ Chí Minh",Huyện Hóc Môn
14000000000.0,88,4x22m,3,2.0,1,"Đường Nguyễn Oanh, Phường Gò Vấp, Hồ Chí Minh",Phường Gò Vấp
8800000000.0,92,"4,2x22m",3,,0,"Đường Lê Đức Thọ, Phường An Hội Tây, Hồ Chí Minh",Phường An Hội Tây
7000000000.0,165,5x33m,3,,1,"Đường Nguyễn Thị Sáng, Xã Đông Thạnh, Hồ Chí Minh",Huyện Hóc Môn
13860000000.0,320,8x40m,0,,1,"Đường Nguyễn Thị Xinh, Phường Thới An, Hồ Chí Minh",Quận 12
16789000000.0,55,4x14m,6,3.0,0,"Đường Dương Quảng Hàm, Phường An Nhơn, Hồ Chí Minh",Phường An Nhơn
9900000000.0,160,7x23m,1,,1,"Đường Nguyễn Ảnh Thủ, Phường Tân Thới Hiệp, Hồ Chí Minh",Quận 12
5500000000.0,134,4x34m,3,,1,"Đường Thới An 15, Phường Thới An, Hồ Chí Minh",Quận 12
4200000000.0,94,nan,5,1.0,0,"Đường Trần Thị Năm, Phường Trung Mỹ Tây, Hồ Chí Minh",Quận 12
6900000000.0,72,4x18m,3,1.0,0,"Đường Số 9, Phường Thông Tây Hội, Hồ Chí Minh",Phường Thông Tây Hội
6590000000.0,50,5x10m,3,2.0,0,"Đường Thống Nhất, Phường An Hội Đông, Hồ Chí Minh",Phường An Hội Đông
7300000000.0,48,4x12m,3,2.0,0,"Đường Phan Văn Trị, Phường Gò Vấp, Hồ Chí Minh",Phường Gò Vấp
5400000000.0,57,"7,4x7,6m",3,1.0,0,"Đường Thống Nhất, Phường Thông Tây Hội, Hồ Chí Minh",Phường Thông Tây Hội
10390000000.0,72,4x18m,5,3.0,1,"Đường Nguyễn Văn Khối, Phường Thông Tây Hội, Hồ Chí Minh",Phường Thông Tây Hội
6800000000.0,60,4x15m,5,1.0,0,"Đường Thống Nhất, Phường An Hội Đông, Hồ Chí Minh",Phường An Hội Đông
11500000000.0,93,6x15m,4,2.0,1,"Đường Quang Trung, Phường Gò Vấp, Hồ Chí Minh",Phường Gò Vấp
2600000000.0,90,"5,55x17m",5,1.0,1,"Đường Trần Thị Cờ, Phường Thới An, Hồ Chí Minh",Quận 12
5700000000.0,56,4x14m,4,2.0,1,"Đường Hiệp Thành, Phường Tân Thới Hiệp, Hồ Chí Minh",Quận 12
12500000000.0,219,13x16m,5,3.0,0,"Đường Hà Huy Giáp, Phường Thới An, Hồ Chí Minh",Quận 12
7999000000.0,48,4x12m,4,3.0,1,"Đường Phạm Văn Chiêu, Phường Thông Tây Hội, Hồ Chí Minh",Phường Thông Tây Hội
6800000000.0,77,4x19m,3,1.0,0,"Đường Phạm Văn Chiêu, Phường An Hội Đông, Hồ Chí Minh",Phường An Hội Đông
9500000000.0,61,"4,1x14,7m",3,2.0,0,"Đường Nguyễn Kiệm, Phường Hạnh Thông, Hồ Chí Minh",Phường Hạnh Thông
7350000000.0,64,4x16m,4,2.0,0,"Đường Phạm Văn Chiêu, Phường Thông Tây Hội, Hồ Chí Minh",Phường Thông Tây Hội
9800000000.0,80,5x16m,5,4.0,1,"Đường Phạm Văn Chiêu, Phường An Hội Tây, Hồ Chí Minh",Phường An Hội Tây
6600000000.0,52,4x13m,4,2.0,0,"Đường Phạm Văn Chiêu, Phường Thông Tây Hội, Hồ Chí Minh",Phường Thông Tây Hội
7200000000.0,102,"4,2x23,6m",3,,1,"Đường Lê Đức Thọ, Phường An Hội Đông, Hồ Chí Minh",Phường An Hội Đông
15000000000.0,97,"4,5x22m",7,3.0,0,"Đường Dương Quảng Hàm, Phường An Nhơn, Hồ Chí Minh",Phường An Nhơn
7500000000.0,78,"5,5x16m",4,1.0,0,"Đường Nguyễn Văn Lượng, Phường An Hội Đông, Hồ Chí Minh",Phường An Hội Đông
8750000000.0,55,"4,2x14m",5,5.0,0,"Đường số 30, Phường An Nhơn, Hồ Chí Minh",Phường An Nhơn
6550000000.0,42,"5,5x8m",3,3.0,0,"Đường Số 3, Phường Thông Tây Hội, Hồ Chí Minh",Phường Thông Tây Hội
15700000000.0,72,4x18m,6,3.0,0,"Đường Phạm Huy Thông, Phường Hạnh Thông, Hồ Chí Minh",Phường Hạnh Thông
7600000000.0,48,4x12m,4,3.0,0,"Đường Quang Trung, Phường Thông Tây Hội, Hồ Chí Minh",Phường Thông Tây Hội
6650000000.0,48,4x12m,4,3.0,0,"Đường Phạm Văn Chiêu, Phường Thông Tây Hội, Hồ Chí Minh",Phường Thông Tây Hội
4950000000.0,88,4x24m,4,,1,"Đường Lê Văn Khương, Phường Thới An, Hồ Chí Minh",Quận 12
7600000000.0,55,"4,5x13m",6,5.0,1,"Đường Thạnh Xuân 25, Phường Thới An, Hồ Chí Minh",Quận 12
7000000000.0,90,"4,1x22m",2,,1,"Đường Lê Thị Riêng, Phường Thới An, Hồ Chí Minh",Quận 12
6500000000.0,114,"5,7x20m",0,,0,"Đường Nguyễn Ảnh Thủ, Phường Tân Thới Hiệp, Hồ Chí Minh",Quận 12
8300000000.0,144,"7,6x19m",5,3.0,1,"Đường Thạnh Xuân 22, Phường Thới An, Hồ Chí Minh",Quận 12
6500000000.0,85,"5,5x15m",0,,0,"Đường Thạnh Xuân 21, Phường Thới An, Hồ Chí Minh",Quận 12
3800000000.0,500,20x25m,3,,1,"Đường Thạnh Xuân 14, Phường Thới An, Hồ Chí Minh",Quận 12
6969000000.0,92,5x19m,4,1.0,1,"Đường Lê Văn Khương, Phường Tân Thới Hiệp, Hồ Chí Minh",Quận 12
6000000000.0,90,4x23m,4,2.0,1,"Đường Thới An 22, Phường Thới An, Hồ Chí Minh",Quận 12
3790000000.0,76,4x19m,3,1.0,1,"Đường Hiệp Thành 43, Phường Tân Thới Hiệp, Hồ Chí Minh",Quận 12
10300000000.0,735,"10,5x70m",5,1.0,0,"Đường Thanh Xuân 1, Phường Thới An, Hồ Chí Minh",Quận 12
8000000000.0,35,"3,1x13m",4,3.0,0,"Đường Lê Văn Sỹ, Phường Nhiêu Lộc, Hồ Chí Minh",Phường Nhiêu Lộc
8990000000.0,36,"3,5x11m",3,4.0,0,"Đường Nguyễn Đình Chiểu, Phường Xuân Hòa, Hồ Chí Minh",Phường Xuân Hòa
9600000000.0,49,"3,5x14m",4,4.0,0,"Đường Nguyễn Thiện Thuật, Phường Bàn Cờ, Hồ Chí Minh",Phường Bàn Cờ
6000000000.0,41,"3,3x13m",2,2.0,0,"Đường Ngô Gia Tự, Phường Vườn Lài, Hồ Chí Minh",Phường Vườn Lài
7900000000.0,60,"4,2x16m",5,4.0,1,"Đường Lạc Long Quân, Phường Tân Hòa, Hồ Chí Minh",Phường Tân Hòa
6900000000.0,66,"4,1x16m",3,2.0,0,"Đường Lạc Long Quân, Phường Hòa Bình, Hồ Chí Minh",Phường Hòa Bình
7500000000.0,46,4x12m,4,4.0,0,"Đường Lạc Long Quân, Phường Tân Hòa, Hồ Chí Minh",Phường Tân Hòa
8400000000.0,39,"4,3x9m",3,4.0,0,"Đường Hòa Hảo, Phường Vườn Lài, Hồ Chí Minh",Phường Vườn Lài
6200000000.0,39,4x10m,3,3.0,1,"Đường Ba Tháng Hai, Phường Minh Phụng, Hồ Chí Minh",Phường Minh Phụng
4800000000.0,22,"2,4x9m",4,3.0,0,"Đường 3/2, Phường Vườn Lài, Hồ Chí Minh",Phường Vườn Lài
4550000000.0,35,"4,3x8,5m",3,3.0,0,"Đường Tân Thành, Phường Tân Sơn Nhì, Hồ Chí Minh",Quận Tân Phú
7400000000.0,60,4x15m,2,2.0,1,"Đường Hòa Bình, Phường Phú Thạnh, Hồ Chí Minh",Quận Tân Phú
9000000000.0,37,"3,7x11,5m",4,4.0,1,"Đường 3/2, Phường Vườn Lài, Hồ Chí Minh",Phường Vườn Lài
7750000000.0,39,"2,8x14m",2,2.0,0,"Đường Lê Văn Sỹ, Phường Tân Sơn Hòa, Hồ Chí Minh",Phường Tân Sơn Hòa
12800000000.0,45,4x11m,3,4.0,0,"Đường Nguyễn Tri Phương, Phường Vườn Lài, Hồ Chí Minh",Phường Vườn Lài
10800000000.0,69,"3,9x17,6m",3,3.0,1,"Đường Khuông Việt, Phường Tân Phú, Hồ Chí Minh",Quận 7
5700000000.0,44,4x11m,3,3.0,0,"Đường Kênh Tân Hóa, Phường Tân Phú, Hồ Chí Minh",Quận 7
